x,y
0.857143,0.658635
0.857143,1.80655
0.857143,3.19885
0.857143,-3.20276
0.857143,-1.75973
0.857143,-0.848881
0.857143,0.192116
0.857143,0.606755
0.857143,1.81437
0.857143,3.19813
0.857143,-3.20046
0.857143,-1.78831
0.857143,-0.747668
0.857143,8.14089e-09
0.857143,0.747668
0.857143,1.78831
0.857143,3.20046
0.857143,-3.20073
0.857143,-1.78508
0.857143,-0.760816
0.857143,0.0208791
0.857143,0.734059
0.857143,1.79151
0.857143,3.20018
0.857143,-3.20144
0.857143,-1.77645
0.857143,-0.793439
0.857143,0.0764497
0.857143,0.695708
0.857143,1.79971
0.857143,3.19947
0.857143,-3.20232
0.857143,-1.76542
0.857143,-0.830986
0.857143,0.150393
0.857143,0.640194
0.857143,1.80956
0.857143,3.19858
0.857143,-3.20303
0.857143,-1.75616
0.857143,-0.859703
0.857143,0.220879
0.857143,0.58285
0.857143,1.81731
0.857143,3.19786
0.857143,-3.2033
0.857143,-1.75254
0.857143,-0.870364
0.857143,0.253448
0.857143,0.554958
0.857143,1.82022
0.857143,3.19758
0.125,-3.29066
0.125,-2
0.125,-1.08239
0.125,-6.51059e-09
0.125,1.65161e-09
0.125,1.08239
0.125,2
0.125,3.29066
0.125,-3.29058
0.125,-2.00123
0.125,-1.07684
0.125,-0.0871551
0.125,0.0871551
0.125,1.07684
0.125,2.00123
0.125,3.29058
0.125,-3.29049
0.125,-2.00246
0.125,-1.0712
0.125,-0.123832
0.125,0.123832
0.125,1.0712
0.125,2.00246
0.125,3.29049
0.125,-3.29036
0.125,-2.00443
0.125,-1.06188
0.125,-0.167857
0.125,0.167857
0.125,1.06188
0.125,2.00443
0.125,3.29036
0.125,-3.29028
0.125,-2.00564
0.125,-1.05599
0.125,-0.190587
0.125,0.190587
0.125,1.05599
0.125,2.00564
0.125,3.29028
0.125,-3.29007
0.125,-2.00878
0.125,-1.04007
0.125,-0.24186
0.125,0.24186
0.125,1.04007
0.125,2.00878
0.125,3.29007
0.125,-3.2901
0.125,-2.00833
0.125,-1.04244
0.125,-0.234905
0.125,0.234905
0.125,1.04244
0.125,2.00833
0.125,3.2901
0.125,-3.29002
0.125,-2.00952
0.125,-1.03619
0.125,-0.252831
0.125,0.252831
0.125,1.03619
0.125,2.00952
0.125,3.29002
0.125,-3.2898
0.125,-2.01261
0.125,-1.01919
0.125,-0.296378
0.125,0.296378
0.125,1.01919
0.125,2.01261
0.125,3.2898
0.125,-3.28954
0.125,-2.01638
0.125,-0.996651
0.125,-0.34614
0.125,0.34614
0.125,0.996651
0.125,2.01638
0.125,3.28954
0.125,-3.28989
0.125,-2.01143
0.125,-1.0258
0.125,-0.280213
0.125,0.280213
0.125,1.0258
0.125,2.01143
0.125,3.28989
0.125,-3.2898
0.125,-2.01261
0.125,-1.01919
0.125,-0.296378
0.125,0.296378
0.125,1.01919
0.125,2.01261
0.125,3.2898
0.125,-3.28959
0.125,-2.01567
0.125,-1.0011
0.125,-0.336857
0.125,0.336857
0.125,1.0011
0.125,2.01567
0.125,3.28959
0.125,-3.28933
0.125,-2.01939
0.125,-0.976873
0.125,-0.384849
0.125,0.384849
0.125,0.976873
0.125,2.01939
0.125,3.28933
0.125,-3.28911
0.125,-2.02237
0.125,-0.955284
0.125,-0.423331
0.125,0.423331
0.125,0.955284
0.125,2.02237
0.125,3.28911
0.125,-3.2898
0.125,-2.01261
0.125,-1.01919
0.125,-0.296378
0.125,0.296378
0.125,1.01919
0.125,2.01261
0.125,3.2898
0.125,-3.28972
0.125,-2.01378
0.125,-1.01242
0.125,-0.312106
0.125,0.312106
0.125,1.01242
0.125,2.01378
0.125,3.28972
0.125,-3.28951
0.125,-2.01682
0.125,-0.993861
0.125,-0.35184
0.125,0.35184
0.125,0.993861
0.125,2.01682
0.125,3.28951
0.125,-3.28924
0.125,-2.02053
0.125,-0.968868
0.125,-0.39952
0.125,0.39952
0.125,0.968868
0.125,2.02053
0.125,3.28924
0.125,-3.28903
0.125,-2.02349
0.125,-0.94644
0.125,-0.438186
0.125,0.438186
0.125,0.94644
0.125,2.02349
0.125,3.28903
0.125,-3.28895
0.125,-2.02462
0.125,-0.937197
0.125,-0.453226
0.125,0.453226
0.125,0.937197
0.125,2.02462
0.125,3.28895
0.375,-2.61313
0.375,-2.27411
0.375,-2
0.375,-4.01392e-09
0.375,1.09757e-08
0.375,2
0.375,2.27411
0.375,2.61313
0.375,-2.61081
0.375,-2.28233
0.375,-1.99297
0.375,-0.0520424
0.375,0.0520425
0.375,1.99297
0.375,2.28233
0.375,2.61081
0.375,-2.60843
0.375,-2.29029
0.375,-1.98626
0.375,-0.0736582
0.375,0.0736582
0.375,1.98626
0.375,2.29029
0.375,2.60843
0.375,-2.60442
0.375,-2.30276
0.375,-1.97597
0.375,-0.0991993
0.375,0.0991993
0.375,1.97597
0.375,2.30276
0.375,2.60442
0.375,-2.60184
0.375,-2.31026
0.375,-1.96991
0.375,-0.112164
0.375,0.112164
0.375,1.96991
0.375,2.31026
0.375,2.60184
0.375,-2.59464
0.375,-2.32944
0.375,-1.95494
0.375,-0.140703
0.375,0.140703
0.375,1.95494
0.375,2.32944
0.375,2.59464
0.375,-2.59573
0.375,-2.32667
0.375,-1.95705
0.375,-0.136896
0.375,0.136896
0.375,1.95705
0.375,2.32667
0.375,2.59573
0.375,-2.59283
0.375,-2.3339
0.375,-1.95157
0.375,-0.146663
0.375,0.146663
0.375,1.95157
0.375,2.3339
0.375,2.59283
0.375,-2.58464
0.375,-2.35278
0.375,-1.93785
0.375,-0.169718
0.375,0.169718
0.375,1.93785
0.375,2.35278
0.375,2.58464
0.375,-2.57294
0.375,-2.37658
0.375,-1.92197
0.375,-0.194704
0.375,0.194704
0.375,1.92197
0.375,2.37658
0.375,2.57294
0.375,-2.58788
0.375,-2.34556
0.375,-1.94299
0.375,-0.161278
0.375,0.161278
0.375,1.94299
0.375,2.34556
0.375,2.58788
0.375,-2.58464
0.375,-2.35278
0.375,-1.93785
0.375,-0.169718
0.375,0.169718
0.375,1.93785
0.375,2.35278
0.375,2.58464
0.375,-2.57534
0.375,-2.37195
0.375,-1.92492
0.375,-0.190166
0.375,0.190166
0.375,1.92492
0.375,2.37195
0.375,2.57534
0.375,-2.56154
0.375,-2.39704
0.375,-1.90981
0.375,-0.212956
0.375,0.212956
0.375,1.90981
0.375,2.39704
0.375,2.56154
0.375,-2.54712
0.375,-2.41998
0.375,-1.89817
0.375,-0.229909
0.375,0.229909
0.375,1.89817
0.375,2.41998
0.375,2.54712
0.375,-2.58464
0.375,-2.35278
0.375,-1.93785
0.375,-0.169718
0.375,0.169718
0.375,1.93785
0.375,2.35278
0.375,2.58464
0.375,-2.58124
0.375,-2.36003
0.375,-1.93283
0.375,-0.177785
0.375,0.177785
0.375,1.93283
0.375,2.36003
0.375,2.58124
0.375,-2.5714
0.375,-2.37947
0.375,-1.92016
0.375,-0.197462
0.375,0.197462
0.375,1.92016
0.375,2.37947
0.375,2.5714
0.375,-2.5565
0.375,-2.40539
0.375,-1.90531
0.375,-0.219568
0.375,0.219568
0.375,1.90531
0.375,2.40539
0.375,2.5565
0.375,-2.54022
0.375,-2.43001
0.375,-1.89384
0.375,-0.236102
0.375,0.236102
0.375,1.89384
0.375,2.43001
0.375,2.54022
0.375,-2.53192
0.375,-2.44137
0.375,-1.88957
0.375,-0.242158
0.375,0.242158
0.375,1.88957
0.375,2.44137
0.375,2.53192
0.625,-2.61313
0.625,-2.27411
0.625,-2
0.625,-1.82929e-08
0.625,6.68987e-09
0.625,2
0.625,2.27411
0.625,2.61313
0.625,-2.58464
0.625,-2.35278
0.625,-1.93785
0.625,-0.169718
0.625,0.169718
0.625,1.93785
0.625,2.35278
0.625,2.58464
0.625,-2.53192
0.625,-2.44137
0.625,-1.88957
0.625,-0.242158
0.625,0.242158
0.625,1.88957
0.625,2.44137
0.625,2.53192
0.875,-3.29066
0.875,-2
0.875,-1.08239
0.875,-1.15613e-08
0.875,4.55741e-08
0.875,1.08239
0.875,2
0.875,3.29066
0.875,-3.29058
0.875,-2.00123
0.875,-1.07684
0.875,-0.0871551
0.875,0.0871551
0.875,1.07684
0.875,2.00123
0.875,3.29058
0.875,-3.29049
0.875,-2.00246
0.875,-1.0712
0.875,-0.123832
0.875,0.123832
0.875,1.0712
0.875,2.00246
0.875,3.29049
0.875,-3.29036
0.875,-2.00443
0.875,-1.06188
0.875,-0.167857
0.875,0.167857
0.875,1.06188
0.875,2.00443
0.875,3.29036
0.875,-3.29028
0.875,-2.00564
0.875,-1.05599
0.875,-0.190587
0.875,0.190587
0.875,1.05599
0.875,2.00564
0.875,3.29028
0.875,-3.29007
0.875,-2.00878
0.875,-1.04007
0.875,-0.24186
0.875,0.24186
0.875,1.04007
0.875,2.00878
0.875,3.29007
0.875,-3.2901
0.875,-2.00833
0.875,-1.04244
0.875,-0.234905
0.875,0.234905
0.875,1.04244
0.875,2.00833
0.875,3.2901
0.875,-3.29002
0.875,-2.00952
0.875,-1.03619
0.875,-0.252831
0.875,0.252831
0.875,1.03619
0.875,2.00952
0.875,3.29002
0.875,-3.2898
0.875,-2.01261
0.875,-1.01919
0.875,-0.296378
0.875,0.296378
0.875,1.01919
0.875,2.01261
0.875,3.2898
0.875,-3.28954
0.875,-2.01638
0.875,-0.996651
0.875,-0.34614
0.875,0.34614
0.875,0.996651
0.875,2.01638
0.875,3.28954
0.875,-3.28989
0.875,-2.01143
0.875,-1.0258
0.875,-0.280213
0.875,0.280213
0.875,1.0258
0.875,2.01144
0.875,3.28989
0.875,-3.2898
0.875,-2.01261
0.875,-1.01919
0.875,-0.296378
0.875,0.296378
0.875,1.01919
0.875,2.01261
0.875,3.2898
0.875,-3.28959
0.875,-2.01567
0.875,-1.0011
0.875,-0.336857
0.875,0.336857
0.875,1.0011
0.875,2.01567
0.875,3.28959
0.875,-3.28933
0.875,-2.01939
0.875,-0.976873
0.875,-0.384849
0.875,0.384849
0.875,0.976873
0.875,2.01939
0.875,3.28933
0.875,-3.28911
0.875,-2.02237
0.875,-0.955284
0.875,-0.423331
0.875,0.423331
0.875,0.955284
0.875,2.02237
0.875,3.28911
0.875,-3.2898
0.875,-2.01261
0.875,-1.01919
0.875,-0.296378
0.875,0.296378
0.875,1.01919
0.875,2.01261
0.875,3.2898
0.875,-3.28972
0.875,-2.01378
0.875,-1.01242
0.875,-0.312106
0.875,0.312106
0.875,1.01242
0.875,2.01378
0.875,3.28972
0.875,-3.28951
0.875,-2.01682
0.875,-0.993861
0.875,-0.35184
0.875,0.35184
0.875,0.993861
0.875,2.01682
0.875,3.28951
0.875,-3.28924
0.875,-2.02053
0.875,-0.968868
0.875,-0.39952
0.875,0.39952
0.875,0.968868
0.875,2.02053
0.875,3.28924
0.875,-3.28903
0.875,-2.02349
0.875,-0.94644
0.875,-0.438186
0.875,0.438186
0.875,0.94644
0.875,2.02349
0.875,3.28903
0.875,-3.28895
0.875,-2.02462
0.875,-0.937197
0.875,-0.453226
0.875,0.453226
0.875,0.937197
0.875,2.02462
0.875,3.28895
0.111111,-3.36114
0.111111,-2.20202
0.111111,-1.22372
0.111111,-0.633707
0.111111,0.187666
0.111111,0.391522
0.111111,1.28641
0.111111,2.19334
0.111111,3.36165
0.111111,-3.36116
0.111111,-2.20161
0.111111,-1.22715
0.111111,-0.625375
0.111111,0.162803
0.111111,0.413352
0.111111,1.28376
0.111111,2.19376
0.111111,3.36162
0.111111,-3.36119
0.111111,-2.20121
0.111111,-1.23052
0.111111,-0.616946
0.111111,0.141211
0.111111,0.431784
0.111111,1.28107
0.111111,2.19418
0.111111,3.3616
0.111111,-3.36123
0.111111,-2.20054
0.111111,-1.23586
0.111111,-0.603061
0.111111,0.110242
0.111111,0.457344
0.111111,1.27668
0.111111,2.19486
0.111111,3.36156
0.111111,-3.36125
0.111111,-2.20014
0.111111,-1.23909
0.111111,-0.594302
0.111111,0.0926575
0.111111,0.471381
0.111111,1.27392
0.111111,2.19528
0.111111,3.36154
0.111111,-3.36131
0.111111,-2.19906
0.111111,-1.24734
0.111111,-0.570574
0.111111,0.0498516
0.111111,0.50403
0.111111,1.26656
0.111111,2.19638
0.111111,3.36147
0.111111,-3.36131
0.111111,-2.19922
0.111111,-1.24616
0.111111,-0.574118
0.111111,0.0558928
0.111111,0.499558
0.111111,1.26765
0.111111,2.19622
0.111111,3.36148
0.111111,-3.36133
0.111111,-2.19881
0.111111,-1.24925
0.111111,-0.564772
0.111111,0.0401767
0.111111,0.511095
0.111111,1.26479
0.111111,2.19664
0.111111,3.36146
0.111111,-3.36139
0.111111,-2.19772
0.111111,-1.25715
0.111111,-0.5391
0.111111,-4.49409e-09
0.111111,0.5391
0.111111,1.25715
0.111111,2.19772
0.111111,3.36139
0.111111,-3.36147
0.111111,-2.19638
0.111111,-1.26656
0.111111,-0.50403
0.111111,-0.0498516
0.111111,0.570574
0.111111,1.24734
0.111111,2.19906
0.111111,3.36131
0.111111,-3.36137
0.111111,-2.19814
0.111111,-1.25416
0.111111,-0.549136
0.111111,0.0152535
0.111111,0.528728
0.111111,1.2601
0.111111,2.19731
0.111111,3.36142
0.111111,-3.36139
0.111111,-2.19772
0.111111,-1.25715
0.111111,-0.5391
0.111111,-3.46522e-09
0.111111,0.5391
0.111111,1.25715
0.111111,2.19772
0.111111,3.36139
0.111111,-3.36146
0.111111,-2.19664
0.111111,-1.26479
0.111111,-0.511095
0.111111,-0.0401767
0.111111,0.564772
0.111111,1.24925
0.111111,2.19881
0.111111,3.36133
0.111111,-3.36154
0.111111,-2.19528
0.111111,-1.27392
0.111111,-0.471381
0.111111,-0.0926575
0.111111,0.594302
0.111111,1.23909
0.111111,2.20014
0.111111,3.36125
0.111111,-3.3616
0.111111,-2.19418
0.111111,-1.28107
0.111111,-0.431784
0.111111,-0.141211
0.111111,0.616946
0.111111,1.23052
0.111111,2.20121
0.111111,3.36119
0.111111,-3.36139
0.111111,-2.19772
0.111111,-1.25715
0.111111,-0.5391
0.111111,-1.91662e-09
0.111111,0.5391
0.111111,1.25715
0.111111,2.19772
0.111111,3.36139
0.111111,-3.36142
0.111111,-2.19731
0.111111,-1.2601
0.111111,-0.528728
0.111111,-0.0152536
0.111111,0.549136
0.111111,1.25416
0.111111,2.19814
0.111111,3.36137
0.111111,-3.36148
0.111111,-2.19622
0.111111,-1.26765
0.111111,-0.499558
0.111111,-0.0558928
0.111111,0.574118
0.111111,1.24616
0.111111,2.19922
0.111111,3.36131
0.111111,-3.36156
0.111111,-2.19486
0.111111,-1.27668
0.111111,-0.457344
0.111111,-0.110242
0.111111,0.603061
0.111111,1.23586
0.111111,2.20054
0.111111,3.36123
0.111111,-3.36162
0.111111,-2.19376
0.111111,-1.28376
0.111111,-0.413352
0.111111,-0.162803
0.111111,0.625375
0.111111,1.22715
0.111111,2.20161
0.111111,3.36116
0.111111,-3.36165
0.111111,-2.19334
0.111111,-1.28641
0.111111,-0.391522
0.111111,-0.187666
0.111111,0.633707
0.111111,1.22372
0.111111,2.20202
0.111111,3.36114
0.222222,-2.84297
0.222222,-2.84066
0.222222,-1.01785
0.222222,-0.917725
0.222222,0.0810046
0.222222,0.701894
0.222222,1.15662
0.222222,2.79838
0.222222,2.88131
0.222222,-2.87011
0.222222,-2.81156
0.222222,-1.10922
0.222222,-0.791974
0.222222,-2.07118e-09
0.222222,0.791974
0.222222,1.10922
0.222222,2.81156
0.222222,2.87011
0.222222,-2.88131
0.222222,-2.79838
0.222222,-1.15662
0.222222,-0.701894
0.222222,-0.0810046
0.222222,0.917725
0.222222,1.01785
0.222222,2.84066
0.222222,2.84297
0.444444,-2.60747
0.444444,-2.29879
0.444444,-1.85471
0.444444,-1.57633
0.444444,0.0132176
0.444444,1.47796
0.444444,2.07538
0.444444,2.14029
0.444444,2.63046
0.444444,-2.60873
0.444444,-2.29414
0.444444,-1.86395
0.444444,-1.56987
0.444444,0.011955
0.444444,1.48164
0.444444,2.05293
0.444444,2.16067
0.444444,2.6295
0.444444,-2.60998
0.444444,-2.2894
0.444444,-1.87297
0.444444,-1.56372
0.444444,0.0106926
0.444444,1.48537
0.444444,2.0366
0.444444,2.17488
0.444444,2.62853
0.444444,-2.61195
0.444444,-2.28154
0.444444,-1.88723
0.444444,-1.55434
0.444444,0.00865012
0.444444,1.49155
0.444444,2.01516
0.444444,2.19277
0.444444,2.62693
0.444444,-2.61315
0.444444,-2.27654
0.444444,-1.89591
0.444444,-1.54884
0.444444,0.00738793
0.444444,1.49547
0.444444,2.00358
0.444444,2.20208
0.444444,2.62593
0.444444,-2.61619
0.444444,-2.26282
0.444444,-1.91844
0.444444,-1.53535
0.444444,0.00408379
0.444444,1.50609
0.444444,1.97653
0.444444,2.22285
0.444444,2.62324
0.444444,-2.61575
0.444444,-2.26489
0.444444,-1.91515
0.444444,-1.53725
0.444444,0.00456583
0.444444,1.50451
0.444444,1.98027
0.444444,2.22006
0.444444,2.62364
0.444444,-2.61689
0.444444,-2.25943
0.444444,-1.92376
0.444444,-1.53233
0.444444,0.00330383
0.444444,1.50869
0.444444,1.9706
0.444444,2.22722
0.444444,2.62259
0.444444,-2.61979
0.444444,-2.24423
0.444444,-1.94663
0.444444,-1.52011
0.444444,-8.65691e-10
0.444444,1.52011
0.444444,1.94663
0.444444,2.24423
0.444444,2.61979
0.444444,-2.62324
0.444444,-2.22285
0.444444,-1.97653
0.444444,-1.50609
0.444444,-0.00408379
0.444444,1.53535
0.444444,1.91844
0.444444,2.26282
0.444444,2.61619
0.444444,-2.6187
0.444444,-2.25021
0.444444,-1.93781
0.444444,-1.52467
0.444444,0.00126194
0.444444,1.51566
0.444444,1.95561
0.444444,2.23799
0.444444,2.62088
0.444444,-2.61979
0.444444,-2.24423
0.444444,-1.94663
0.444444,-1.52011
0.444444,-8.34202e-10
0.444444,1.52011
0.444444,1.94663
0.444444,2.24423
0.444444,2.61979
0.444444,-2.62259
0.444444,-2.22722
0.444444,-1.9706
0.444444,-1.50869
0.444444,-0.00330383
0.444444,1.53233
0.444444,1.92376
0.444444,2.25943
0.444444,2.61689
0.444444,-2.62593
0.444444,-2.20208
0.444444,-2.00358
0.444444,-1.49547
0.444444,-0.00738793
0.444444,1.54884
0.444444,1.89591
0.444444,2.27654
0.444444,2.61315
0.444444,-2.62853
0.444444,-2.17488
0.444444,-2.0366
0.444444,-1.48537
0.444444,-0.0106926
0.444444,1.56372
0.444444,1.87297
0.444444,2.2894
0.444444,2.60998
0.444444,-2.61979
0.444444,-2.24423
0.444444,-1.94663
0.444444,-1.52011
0.444444,-5.60629e-10
0.444444,1.52011
0.444444,1.94663
0.444444,2.24423
0.444444,2.61979
0.444444,-2.62088
0.444444,-2.23799
0.444444,-1.95561
0.444444,-1.51566
0.444444,-0.00126194
0.444444,1.52467
0.444444,1.93781
0.444444,2.25021
0.444444,2.6187
0.444444,-2.62364
0.444444,-2.22006
0.444444,-1.98027
0.444444,-1.50451
0.444444,-0.00456583
0.444444,1.53725
0.444444,1.91515
0.444444,2.26489
0.444444,2.61575
0.444444,-2.62693
0.444444,-2.19277
0.444444,-2.01516
0.444444,-1.49155
0.444444,-0.00865012
0.444444,1.55434
0.444444,1.88723
0.444444,2.28154
0.444444,2.61195
0.444444,-2.6295
0.444444,-2.16067
0.444444,-2.05293
0.444444,-1.48164
0.444444,-0.011955
0.444444,1.56987
0.444444,1.86395
0.444444,2.29414
0.444444,2.60873
0.444444,-2.63046
0.444444,-2.14029
0.444444,-2.07538
0.444444,-1.47796
0.444444,-0.0132176
0.444444,1.57633
0.444444,1.85471
0.444444,2.29879
0.444444,2.60747
0.555556,-2.60747
0.555556,-2.29879
0.555556,-1.85471
0.555556,-1.57633
0.555556,0.0132176
0.555556,1.47796
0.555556,2.07538
0.555556,2.14029
0.555556,2.63046
0.555556,-2.61979
0.555556,-2.24423
0.555556,-1.94663
0.555556,-1.52011
0.555556,5.86905e-10
0.555556,1.52011
0.555556,1.94663
0.555556,2.24423
0.555556,2.61979
0.555556,-2.63046
0.555556,-2.14029
0.555556,-2.07538
0.555556,-1.47796
0.555556,-0.0132176
0.555556,1.57633
0.555556,1.85471
0.555556,2.29879
0.555556,2.60747
0.777778,-2.84297
0.777778,-2.84066
0.777778,-1.01785
0.777778,-0.917725
0.777778,0.0810046
0.777778,0.701894
0.777778,1.15662
0.777778,2.79838
0.777778,2.88131
0.777778,-2.87011
0.777778,-2.81156
0.777778,-1.10922
0.777778,-0.791974
0.777778,3.85717e-09
0.777778,0.791974
0.777778,1.10922
0.777778,2.81156
0.777778,2.87011
0.777778,-2.88131
0.777778,-2.79838
0.777778,-1.15662
0.777778,-0.701894
0.777778,-0.0810046
0.777778,0.917725
0.777778,1.01785
0.777778,2.84066
0.777778,2.84297
0.888889,-3.36114
0.888889,-2.20202
0.888889,-1.22372
0.888889,-0.633707
0.888889,0.187666
0.888889,0.391522
0.888889,1.28641
0.888889,2.19334
0.888889,3.36165
0.888889,-3.36116
0.888889,-2.20161
0.888889,-1.22715
0.888889,-0.625375
0.888889,0.162803
0.888889,0.413352
0.888889,1.28376
0.888889,2.19376
0.888889,3.36162
0.888889,-3.36119
0.888889,-2.20121
0.888889,-1.23052
0.888889,-0.616946
0.888889,0.141211
0.888889,0.431784
0.888889,1.28107
0.888889,2.19418
0.888889,3.3616
0.888889,-3.36123
0.888889,-2.20054
0.888889,-1.23586
0.888889,-0.603061
0.888889,0.110242
0.888889,0.457344
0.888889,1.27668
0.888889,2.19486
0.888889,3.36156
0.888889,-3.36125
0.888889,-2.20014
0.888889,-1.23909
0.888889,-0.594302
0.888889,0.0926575
0.888889,0.471381
0.888889,1.27392
0.888889,2.19528
0.888889,3.36154
0.888889,-3.36131
0.888889,-2.19906
0.888889,-1.24734
0.888889,-0.570574
0.888889,0.0498516
0.888889,0.50403
0.888889,1.26656
0.888889,2.19638
0.888889,3.36147
0.888889,-3.36131
0.888889,-2.19922
0.888889,-1.24616
0.888889,-0.574118
0.888889,0.0558928
0.888889,0.499558
0.888889,1.26765
0.888889,2.19622
0.888889,3.36148
0.888889,-3.36133
0.888889,-2.1988
0.888889,-1.24925
0.888889,-0.564772
0.888889,0.0401767
0.888889,0.511095
0.888889,1.26479
0.888889,2.19664
0.888889,3.36146
0.888889,-3.36139
0.888889,-2.19772
0.888889,-1.25715
0.888889,-0.5391
0.888889,-3.09136e-09
0.888889,0.5391
0.888889,1.25715
0.888889,2.19772
0.888889,3.36139
0.888889,-3.36147
0.888889,-2.19638
0.888889,-1.26656
0.888889,-0.50403
0.888889,-0.0498516
0.888889,0.570574
0.888889,1.24734
0.888889,2.19906
0.888889,3.36131
0.888889,-3.36137
0.888889,-2.19814
0.888889,-1.25416
0.888889,-0.549136
0.888889,0.0152536
0.888889,0.528728
0.888889,1.2601
0.888889,2.19731
0.888889,3.36142
0.888889,-3.36139
0.888889,-2.19772
0.888889,-1.25715
0.888889,-0.5391
0.888889,3.50936e-09
0.888889,0.5391
0.888889,1.25715
0.888889,2.19772
0.888889,3.36139
0.888889,-3.36146
0.888889,-2.19664
0.888889,-1.26479
0.888889,-0.511095
0.888889,-0.0401767
0.888889,0.564772
0.888889,1.24925
0.888889,2.19881
0.888889,3.36133
0.888889,-3.36154
0.888889,-2.19528
0.888889,-1.27392
0.888889,-0.471381
0.888889,-0.0926575
0.888889,0.594302
0.888889,1.23909
0.888889,2.20014
0.888889,3.36125
0.888889,-3.3616
0.888889,-2.19418
0.888889,-1.28107
0.888889,-0.431784
0.888889,-0.141211
0.888889,0.616946
0.888889,1.23052
0.888889,2.20121
0.888889,3.36119
0.888889,-3.36139
0.888889,-2.19772
0.888889,-1.25715
0.888889,-0.5391
0.888889,1.471e-08
0.888889,0.5391
0.888889,1.25715
0.888889,2.19772
0.888889,3.36139
0.888889,-3.36142
0.888889,-2.19731
0.888889,-1.2601
0.888889,-0.528728
0.888889,-0.0152535
0.888889,0.549136
0.888889,1.25416
0.888889,2.19814
0.888889,3.36137
0.888889,-3.36148
0.888889,-2.19622
0.888889,-1.26765
0.888889,-0.499558
0.888889,-0.0558928
0.888889,0.574118
0.888889,1.24616
0.888889,2.19922
0.888889,3.36131
0.888889,-3.36156
0.888889,-2.19486
0.888889,-1.27668
0.888889,-0.457344
0.888889,-0.110242
0.888889,0.603061
0.888889,1.23586
0.888889,2.20054
0.888889,3.36123
0.888889,-3.36162
0.888889,-2.19376
0.888889,-1.28376
0.888889,-0.413352
0.888889,-0.162803
0.888889,0.625375
0.888889,1.22715
0.888889,2.20161
0.888889,3.36116
0.888889,-3.36165
0.888889,-2.19334
0.888889,-1.28641
0.888889,-0.391522
0.888889,-0.187666
0.888889,0.633707
0.888889,1.22372
0.888889,2.20202
0.888889,3.36114
0.1,-3.42005
0.1,-2.3508
0.1,-1.4777
0.1,-0.688291
0.1,-0.34589
0.1,0.34589
0.1,0.688291
0.1,1.4777
0.1,2.3508
0.1,3.42005
0.1,-3.42005
0.1,-2.35094
0.1,-1.47654
0.1,-0.696162
0.1,-0.333957
0.1,0.333957
0.1,0.696162
0.1,1.47654
0.1,2.35094
0.1,3.42005
0.1,-3.42004
0.1,-2.35109
0.1,-1.47538
0.1,-0.703651
0.1,-0.322247
0.1,0.322247
0.1,0.703651
0.1,1.47538
0.1,2.35109
0.1,3.42004
0.1,-3.42003
0.1,-2.35132
0.1,-1.47349
0.1,-0.715091
0.1,-0.303609
0.1,0.303609
0.1,0.715091
0.1,1.47349
0.1,2.35132
0.1,3.42003
0.1,-3.42002
0.1,-2.35146
0.1,-1.47231
0.1,-0.721804
0.1,-0.292193
0.1,0.292193
0.1,0.721804
0.1,1.47231
0.1,2.35146
0.1,3.42002
0.1,-3.42
0.1,-2.35184
0.1,-1.4692
0.1,-0.738322
0.1,-0.262266
0.1,0.262266
0.1,0.738322
0.1,1.4692
0.1,2.35184
0.1,3.42
0.1,-3.42
0.1,-2.35178
0.1,-1.46966
0.1,-0.735996
0.1,-0.266658
0.1,0.266658
0.1,0.735996
0.1,1.46966
0.1,2.35178
0.1,3.42
0.1,-3.42
0.1,-2.35193
0.1,-1.46846
0.1,-0.74203
0.1,-0.255125
0.1,0.255125
0.1,0.74203
0.1,1.46846
0.1,2.35193
0.1,3.42
0.1,-3.41998
0.1,-2.3523
0.1,-1.46528
0.1,-0.757066
0.1,-0.224108
0.1,0.224108
0.1,0.757066
0.1,1.46528
0.1,2.3523
0.1,3.41998
0.1,-3.41995
0.1,-2.35277
0.1,-1.46129
0.1,-0.774406
0.1,-0.182583
0.1,0.182583
0.1,0.774406
0.1,1.46129
0.1,2.35277
0.1,3.41995
0.1,-3.41998
0.1,-2.35216
0.1,-1.4665
0.1,-0.751442
0.1,-0.236138
0.1,0.236138
0.1,0.751442
0.1,1.4665
0.1,2.35216
0.1,3.41998
0.1,-3.41998
0.1,-2.3523
0.1,-1.46528
0.1,-0.757066
0.1,-0.224108
0.1,0.224108
0.1,0.757066
0.1,1.46528
0.1,2.3523
0.1,3.41998
0.1,-3.41996
0.1,-2.35268
0.1,-1.46206
0.1,-0.771186
0.1,-0.190921
0.1,0.190921
0.1,0.771186
0.1,1.46206
0.1,2.35268
0.1,3.41996
0.1,-3.41993
0.1,-2.35314
0.1,-1.45801
0.1,-0.787629
0.1,-0.143713
0.1,0.143713
0.1,0.787629
0.1,1.45801
0.1,2.35314
0.1,3.41993
0.1,-3.41991
0.1,-2.35351
0.1,-1.45466
0.1,-0.800265
0.1,-0.0932824
0.1,0.0932824
0.1,0.800265
0.1,1.45466
0.1,2.35351
0.1,3.41991
0.1,-3.41998
0.1,-2.3523
0.1,-1.46528
0.1,-0.757066
0.1,-0.224108
0.1,0.224108
0.1,0.757066
0.1,1.46528
0.1,2.3523
0.1,3.41998
0.1,-3.41997
0.1,-2.35245
